source,target,weight,layer
29,87,6779,14
29,89,2347,14
29,95,156,14
29,97,3729,14
29,99,523,14
29,101,125,14
29,104,976,14
29,107,41,14
29,108,1505,14
29,111,8,14
29,115,1251,14
29,116,2817,14
29,120,6529,14
29,124,175,14
29,127,4,14
29,132,299,14
29,133,181,14
29,145,507,14
29,147,257,14
29,149,130,14
29,157,639,14
29,181,36,14
29,186,19,14
29,5,3,15
29,10,48,15
29,12,19,15
29,13,1234,15
29,14,3466,15
29,17,163,15
29,20,570,15
29,26,101,15
29,28,123,15
29,30,220,15
29,31,18,15
29,35,19,15
29,41,2,15
29,43,4206,15
29,44,388,15
29,62,1256,15
29,68,10,15
29,72,5726,15
29,82,2,15
29,83,83,15
29,86,8310,15
29,97,79,15
29,101,90,15
29,111,202,15
29,116,739,15
29,120,240,15
29,147,27,15
29,14,9,16
29,31,143,16
29,43,3,16
29,62,52,16
29,67,5,16
29,68,8,16
29,72,6,16
29,83,14,16
29,86,8,16
29,97,5,16
29,116,7,16
29,120,2,16
29,2,51,17
29,3,1078,17
29,5,52,17
29,6,60,17
29,8,60,17
29,13,462,17
29,14,8838,17
29,20,6,17
29,31,180,17
29,35,7279,17
29,43,13,17
29,47,20,17
29,50,87,17
29,51,48,17
29,62,3141,17
29,68,223,17
29,69,27,17
29,72,149,17
29,79,76,17
29,83,300,17
29,86,1013,17
29,87,11,17
29,97,4,17
29,99,32,17
29,101,31,17
29,107,56,17
29,120,294,17
29,1,1,18
29,2,7,18
29,3,15,18
29,5,2,18
29,6,14,18
29,8,13,18
29,9,1,18
29,13,24,18
29,14,767,18
29,20,8,18
29,21,19,18
29,26,142,18
29,31,421,18
29,41,8,18
29,43,29,18
29,59,10,18
29,62,787,18
29,68,79,18
29,72,151,18
29,75,1,18
29,79,7,18
29,82,9,18
29,83,5,18
29,86,230,18
29,87,72,18
29,89,7,18
29,97,15,18
29,116,84,18
29,120,15,18
29,132,1,18
29,10,5912,19
29,12,8023,19
29,13,571,19
29,14,2588,19
29,20,159,19
29,21,101,19
29,22,7,19
29,26,160,19
29,35,5302,19
29,43,953,19
29,44,506,19
29,62,402,19
29,68,4,19
29,72,1896,19
29,82,181,19
29,83,1,19
29,86,498,19
29,97,21,19
29,118,14,19
29,120,1109,19
29,1,500,20
29,3,2,20
29,5,6211,20
29,6,10,20
29,8,10,20
29,10,458,20
29,12,300,20
29,13,1683,20
29,14,4848,20
29,20,2550,20
29,21,4921,20
29,24,110,20
29,26,949,20
29,31,130,20
29,33,852,20
29,34,182,20
29,35,30,20
29,36,54,20
29,41,42,20
29,43,6948,20
29,44,10729,20
29,51,1497,20
29,59,164,20
29,61,18,20
29,62,14140,20
29,67,130,20
29,68,12916,20
29,69,44,20
29,72,3526,20
29,75,86,20
29,79,37,20
29,81,131,20
29,83,2245,20
29,85,496,20
29,86,5564,20
29,87,1188,20
29,91,19,20
29,97,179,20
29,101,26,20
29,104,5,20
29,107,3,20
29,120,152,20
29,149,1,20
29,179,129,20
29,1,3578,21
29,3,1020,21
29,5,20,21
29,6,203,21
29,8,143,21
29,9,60,21
29,10,144,21
29,16,165,21
29,20,517,21
29,22,100,21
29,24,3899,21
29,30,367,21
29,31,400,21
29,32,40823,21
29,33,9,21
29,35,1,21
29,38,34,21
29,43,1125,21
29,51,2415,21
29,58,1,21
29,62,14394,21
29,68,1384,21
29,69,31,21
29,72,2605,21
29,82,104,21
29,83,663,21
29,86,4775,21
29,87,13,21
29,97,432,21
29,99,77,21
29,104,131,21
29,115,34,21
29,132,6,21
29,157,4,21
29,3,11,22
29,13,14,22
29,14,74,22
29,20,2,22
29,26,3,22
29,31,782,22
29,39,12,22
29,41,46,22
29,43,98,22
29,44,3,22
29,62,1559,22
29,68,6,22
29,72,24,22
29,82,7,22
29,83,164,22
29,86,334,22
29,97,6,22
29,101,1,22
29,116,52,22
29,120,4,22
29,132,2,22
29,14,47,23
29,31,199,23
29,43,5,23
29,62,134,23
29,68,112,23
29,72,10,23
29,82,2,23
29,83,45,23
29,86,31,23
29,87,2,23
29,97,2,23
29,116,11,23
29,120,7,23
29,1,217,24
29,2,6348,24
29,3,4390,24
29,4,9,24
29,5,340,24
29,6,17221,24
29,8,15290,24
29,9,1929,24
29,10,23084,24
29,12,618,24
29,13,14352,24
29,14,117559,24
29,15,3,24
29,16,207,24
29,20,2,24
29,21,9535,24
29,22,16736,24
29,24,18,24
29,26,20978,24
29,28,1,24
29,30,414,24
29,31,8883,24
29,33,4,24
29,34,13068,24
29,35,5232,24
29,36,1984,24
29,38,2,24
29,39,24,24
29,41,5533,24
29,43,6964,24
29,44,7141,24
29,47,7,24
29,48,143,24
29,50,17,24
29,51,953,24
29,59,575,24
29,61,12,24
29,62,9860,24
29,67,1480,24
29,68,623,24
29,69,129,24
29,70,2,24
29,71,109,24
29,72,4876,24
29,75,79,24
29,77,220,24
29,79,2098,24
29,81,494,24
29,82,626,24
29,83,4653,24
29,85,334,24
29,86,2073,24
29,87,106,24
29,89,56,24
29,93,23,24
29,95,38,24
29,96,1,24
29,97,542,24
29,99,51,24
29,101,10,24
29,104,46,24
29,108,159,24
29,115,35,24
29,116,5443,24
29,120,6317,24
29,132,23,24
29,139,2,24
29,149,1,24
29,5,4,25
29,6,113,25
29,9,113,25
29,18,131,25
29,27,19,25
29,31,14425,25
29,44,248,25
29,87,164,25
29,97,789,25
29,99,576,25
29,145,6,25
29,1,8,26
29,5,83,26
29,6,11,26
29,9,11,26
29,12,1973,26
29,13,446,26
29,14,135,26
29,20,86,26
29,21,63,26
29,26,250,26
29,31,649,26
29,34,24,26
29,35,7066,26
29,36,46,26
29,41,39,26
29,43,1077,26
29,44,312,26
29,58,1,26
29,59,21,26
29,62,195,26
29,67,7,26
29,68,115,26
29,72,60,26
29,79,1,26
29,83,116,26
29,86,1,26
29,87,9,26
29,97,20,26
29,101,7,26
29,116,95,26
29,120,29,26
29,1,3,27
29,3,815,27
29,5,45,27
29,10,5,27
29,13,540,27
29,14,2933,27
29,20,116,27
29,21,47,27
29,25,51,27
29,26,2101,27
29,30,17,27
29,31,2823,27
29,34,1696,27
29,36,241,27
29,41,176,27
29,43,480,27
29,44,445,27
29,47,40,27
29,50,68,27
29,51,60,27
29,59,429,27
29,62,2754,27
29,68,937,27
29,69,79,27
29,72,889,27
29,75,90,27
29,76,36,27
29,79,6,27
29,81,3029,27
29,82,3,27
29,83,2183,27
29,85,37,27
29,86,290,27
29,88,122,27
29,97,64,27
29,101,5,27
29,107,80,27
29,116,11,27
29,120,709,27
29,145,9,27
29,2,58,28
29,3,1373,28
29,4,483,28
29,6,90,28
29,7,90,28
29,10,4822,28
29,12,166,28
29,13,1544,28
29,14,5562,28
29,20,39,28
29,21,839,28
29,26,4903,28
29,30,1,28
29,34,267,28
29,35,471,28
29,36,2068,28
29,39,339,28
29,41,27840,28
29,43,7573,28
29,47,475,28
29,50,372,28
29,51,860,28
29,59,1266,28
29,61,56,28
29,62,5746,28
29,67,485,28
29,68,2896,28
29,71,190,28
29,73,7,28
29,79,61,28
29,81,201,28
29,82,344,28
29,83,1743,28
29,85,216,28
29,86,5059,28
29,89,365,28
29,95,58,28
29,101,53,28
29,108,20,28
29,115,475,28
29,116,10894,28
29,120,1346,28
29,133,34,28
29,154,444,28
29,1,1907,29
29,2,12915,29
29,3,40829,29
29,4,50,29
29,5,942,29
29,6,4372,29
29,8,4089,29
29,9,283,29
29,10,16653,29
29,12,13974,29
29,13,34140,29
29,14,153207,29
29,18,10,29
29,20,807,29
29,21,8948,29
29,22,1649,29
29,26,42641,29
29,28,40,29
29,30,294,29
29,31,55674,29
29,32,205,29
29,34,1565,29
29,35,30910,29
29,36,4705,29
29,38,46,29
29,41,3540,29
29,43,19956,29
29,44,5372,29
29,48,222,29
29,50,2,29
29,51,416,29
29,59,765,29
29,61,18,29
29,62,11920,29
29,66,64,29
29,67,979,29
29,68,3001,29
29,69,864,29
29,70,115,29
29,72,3482,29
29,73,125,29
29,77,12,29
29,79,11660,29
29,82,124,29
29,83,2492,29
29,85,1157,29
29,86,2569,29
29,87,386,29
29,89,1,29
29,95,334,29
29,97,2146,29
29,99,39,29
29,101,113,29
29,104,158,29
29,108,488,29
29,111,14,29
29,115,88,29
29,116,2229,29
29,120,3929,29
29,124,266,29
29,132,13,29
29,133,151,29
29,147,521,29
29,149,11,29
29,155,3,29
29,157,145,29
29,181,11,29
29,1,2897,30
29,2,594,30
29,3,468,30
29,4,397,30
29,5,8598,30
29,6,857,30
29,7,21,30
29,8,790,30
29,9,46,30
29,10,587,30
29,12,3,30
29,13,81980,30
29,14,4159,30
29,16,86,30
29,17,17,30
29,20,155,30
29,21,3611,30
29,22,1173,30
29,24,1151,30
29,25,86,30
29,26,707,30
29,30,27,30
29,31,104,30
29,33,4871,30
29,34,7082,30
29,35,562,30
29,36,544,30
29,38,161,30
29,39,401,30
29,41,113,30
29,43,2717,30
29,44,83109,30
29,47,2,30
29,48,172,30
29,50,57,30
29,51,1851,30
29,53,13,30
29,54,57,30
29,58,12,30
29,59,257,30
29,61,65,30
29,62,748,30
29,67,903,30
29,68,3884,30
29,69,690,30
29,71,1,30
29,72,315,30
29,73,36,30
29,75,7211,30
29,76,16,30
29,77,873,30
29,78,62,30
29,79,1216,30
29,81,329,30
29,82,7,30
29,83,644,30
29,86,378,30
29,87,110,30
29,88,109,30
29,93,141,30
29,94,83,30
29,95,1091,30
29,96,14,30
29,97,20,30
29,98,1,30
29,101,12,30
29,104,233,30
29,107,68,30
29,108,435,30
29,111,2,30
29,112,2,30
29,115,88,30
29,116,47,30
29,120,116,30
29,126,1,30
29,127,7,30
29,132,1,30
29,133,28,30
29,145,9,30
29,149,61,30
29,154,2,30
29,155,1,30
29,157,1,30
29,177,4,30
29,181,7,30
29,2,6,31
29,3,3343,31
29,5,78,31
29,10,628,31
29,13,322,31
29,14,1888,31
29,20,159,31
29,21,140,31
29,22,932,31
29,26,1,31
29,31,671,31
29,34,22,31
29,35,3358,31
29,41,46,31
29,43,934,31
29,44,1188,31
29,51,49,31
29,59,70,31
29,62,2856,31
29,67,26,31
29,68,252,31
29,72,93,31
29,79,594,31
29,81,28,31
29,82,3,31
29,83,457,31
29,86,589,31
29,97,175,31
29,101,1,31
29,115,9,31
29,116,14,31
29,120,197,31
29,132,1,31
29,149,2,31
29,157,14,31
29,2,1572,32
29,3,5618,32
29,5,7,32
29,10,186,32
29,13,9005,32
29,14,17410,32
29,20,176,32
29,21,3295,32
29,26,9000,32
29,31,10894,32
29,34,578,32
29,41,3025,32
29,43,1657,32
29,44,624,32
29,51,3266,32
29,59,874,32
29,62,16377,32
29,67,224,32
29,68,3834,32
29,72,671,32
29,83,5757,32
29,85,1244,32
29,86,10433,32
29,97,67,32
29,116,8,32
29,120,408,32
29,132,14,32
29,145,117,32
29,157,4,32
29,1,20,33
29,2,520,33
29,3,2822,33
29,5,19,33
29,10,1593,33
29,12,1276,33
29,13,20898,33
29,14,14805,33
29,20,258,33
29,21,309,33
29,24,202,33
29,25,34,33
29,26,373,33
29,31,8581,33
29,32,11731,33
29,34,1977,33
29,35,953,33
29,36,983,33
29,39,20111,33
29,41,2673,33
29,43,22676,33
29,44,45,33
29,47,539,33
29,50,993,33
29,51,3455,33
29,54,325,33
29,58,7,33
29,59,4424,33
29,61,25,33
29,62,8353,33
29,66,16,33
29,67,2422,33
29,68,8840,33
29,69,3961,33
29,71,13,33
29,72,4432,33
29,76,493,33
29,77,764,33
29,79,1685,33
29,81,1015,33
29,82,56,33
29,83,15189,33
29,85,851,33
29,86,6423,33
29,87,2247,33
29,89,381,33
29,90,271,33
29,97,3037,33
29,101,14,33
29,108,246,33
29,115,11,33
29,116,11,33
29,118,51,33
29,120,4319,33
29,124,347,33
29,132,2,33
29,133,220,33
29,145,379,33
29,147,129,33
29,149,2,33
29,155,17,33
29,157,319,33
29,181,24,33
29,186,28,33
29,2,241,34
29,3,6,34
29,5,79,34
29,10,161,34
29,13,25,34
29,14,454,34
29,20,3743,34
29,21,91,34
29,31,375,34
29,36,2,34
29,43,21,34
29,44,54,34
29,62,1361,34
29,67,20,34
29,72,4179,34
29,83,390,34
29,86,410,34
29,97,167,34
29,120,1291,34
29,2,348,35
29,12,1235,35
29,13,9,35
29,14,6180,35
29,20,232,35
29,21,23281,35
29,26,4445,35
29,28,416,35
29,31,234,35
29,32,707,35
29,38,50,35
29,43,2606,35
29,47,117,35
29,50,1,35
29,51,13,35
29,59,12,35
29,62,8277,35
29,67,196,35
29,68,7392,35
29,72,3988,35
29,76,1,35
29,81,1750,35
29,82,334,35
29,83,3588,35
29,85,114,35
29,86,2736,35
29,97,1868,35
29,120,3906,35
29,1,80,36
29,2,679,36
29,3,108,36
29,5,654,36
29,6,34,36
29,8,34,36
29,13,1561,36
29,14,18891,36
29,20,466,36
29,21,902,36
29,22,1329,36
29,24,19,36
29,25,132,36
29,26,605,36
29,27,28,36
29,31,15720,36
29,32,115,36
29,34,119,36
29,35,125,36
29,36,2,36
29,38,300,36
29,39,1,36
29,41,855,36
29,43,4613,36
29,44,803,36
29,47,21,36
29,50,1200,36
29,51,1630,36
29,59,834,36
29,61,6,36
29,62,23357,36
29,67,35,36
29,68,18637,36
29,69,679,36
29,71,56,36
29,72,4512,36
29,73,4,36
29,79,21,36
29,82,22,36
29,83,4336,36
29,85,1438,36
29,86,7904,36
29,87,244,36
29,89,516,36
29,97,471,36
29,99,450,36
29,101,1,36
29,104,81,36
29,108,433,36
29,115,114,36
29,116,510,36
29,120,1442,36
29,132,23,36
29,145,232,36
29,147,57,36
29,155,1,36
29,157,11,36
29,165,1,36
29,181,8,36
29,2,186,37
29,3,1745,37
29,5,150,37
29,6,13,37
29,7,1,37
29,8,12,37
29,12,11,37
29,13,9193,37
29,14,85598,37
29,20,97,37
29,21,800,37
29,30,53,37
29,31,1675,37
29,33,2,37
29,35,95,37
29,39,81,37
29,41,3092,37
29,43,1926,37
29,44,329,37
29,51,608,37
29,59,2,37
29,61,2,37
29,62,30691,37
29,67,589,37
29,68,373,37
29,69,154,37
29,71,20,37
29,72,8390,37
29,73,3544,37
29,79,3,37
29,82,7,37
29,83,3685,37
29,86,2939,37
29,87,6,37
29,97,6,37
29,99,3,37
29,101,195,37
29,108,43,37
29,115,3,37
29,116,932,37
29,120,4666,37
29,5,11,38
29,13,26,38
29,41,1954,38
29,43,584,38
29,44,20,38
29,51,168,38
29,62,474,38
29,67,43,38
29,68,12,38
29,72,294,38
29,86,116,38
29,97,20,38
29,120,131,38
29,2,2,39
29,10,15,39
29,14,1,39
29,21,40,39
29,31,6813,39
29,34,159,39
29,41,21191,39
29,43,21,39
29,51,3358,39
29,59,110,39
29,62,1111,39
29,68,380,39
29,71,10,39
29,72,700,39
29,82,874,39
29,83,790,39
29,86,1825,39
29,87,12,39
29,97,299,39
29,116,4577,39
29,120,512,39
29,132,47,39
29,2,38,40
29,3,7,40
29,5,32,40
29,10,233,40
29,13,661,40
29,14,1427,40
29,20,1,40
29,21,741,40
29,26,161,40
29,31,7,40
29,34,24,40
29,36,97,40
29,41,125,40
29,43,716,40
29,44,163,40
29,50,5,40
29,51,49,40
29,57,5,40
29,59,48,40
29,62,598,40
29,68,164,40
29,69,33,40
29,72,44,40
29,75,1312,40
29,79,95,40
29,82,1,40
29,83,1528,40
29,86,163,40
29,89,16,40
29,97,3,40
29,108,68,40
29,116,33,40
29,120,4,40
29,13,643,41
29,43,295,41
29,62,107,41
29,72,105,41
29,86,88,41
29,43,508,42
29,62,359,42
29,86,163,42
29,2,7,43
29,3,2,43
29,5,2,43
29,10,2,43
29,13,350,43
29,14,1766,43
29,20,5,43
29,21,56,43
29,31,1060,43
29,41,274,43
29,43,48,43
29,44,2,43
29,47,15,43
29,51,93,43
29,59,21,43
29,62,1936,43
29,68,863,43
29,71,46,43
29,72,169,43
29,79,23,43
29,83,1578,43
29,86,304,43
29,89,44,43
29,99,2,43
29,101,10,43
29,115,93,43
29,116,49,43
29,120,293,43
29,132,12,43
29,145,15,43
29,10,20,44
29,14,61,44
29,26,1,44
29,43,1,44
29,62,125,44
29,68,7,44
29,70,3,44
29,72,11,44
29,83,5,44
29,87,68,44
29,115,1,44
29,120,5,44
29,72,7,45
29,83,3,45
29,116,1,45
29,13,2,46
29,14,29,46
29,43,301,46
29,62,10,46
29,72,47,46
29,83,1,46
29,86,120,46
29,120,27,46
29,6,126,47
29,7,76,47
29,8,50,47
29,10,26,47
29,12,75,47
29,13,30,47
29,14,4,47
29,20,92,47
29,21,51,47
29,26,42,47
29,28,62,47
29,31,8011,47
29,33,110,47
29,35,10,47
29,39,157,47
29,41,410,47
29,43,199,47
29,51,74,47
29,61,1,47
29,62,1284,47
29,69,2459,47
29,71,7,47
29,72,133,47
29,82,116,47
29,83,85,47
29,86,43,47
29,97,83,47
29,101,120,47
29,116,294,47
29,120,9,47
29,132,1,47
29,157,35,47
29,10,3520,48
29,62,9,48
29,2,3,49
29,14,532,49
29,20,6,49
29,21,274,49
29,35,52,49
29,43,2,49
29,44,17,49
29,62,4,49
29,72,9,49
29,83,120,49
29,120,26,49
29,3,33,50
29,10,245,50
29,13,267,50
29,31,29,50
29,68,2,50
29,72,139,50
29,82,2,50
29,116,16,50
29,120,12,50
29,34,95,51
29,43,3,51
29,62,35,51
29,72,69,51
29,83,58,51
29,86,54,51
29,120,1,51
29,5,10,52
29,10,89,52
29,12,1,52
29,13,1893,52
29,14,2185,52
29,20,70,52
29,24,1,52
29,26,8,52
29,31,15,52
29,34,4,52
29,36,8,52
29,41,6,52
29,43,14,52
29,44,17,52
29,51,4,52
29,59,18,52
29,62,42,52
29,67,107,52
29,68,3,52
29,72,195,52
29,81,4,52
29,83,36,52
29,86,261,52
29,97,12,52
29,101,19,52
29,3,6,53
29,43,74,53
29,72,3,53
29,2,182,54
29,3,94,54
29,5,2,54
29,10,175,54
29,12,2994,54
29,13,972,54
29,14,1567,54
29,16,24,54
29,20,51,54
29,21,31,54
29,26,1113,54
29,31,209895,54
29,32,239,54
29,34,130,54
29,35,4080,54
29,38,7,54
29,41,66843,54
29,43,2945,54
29,50,8,54
29,51,523,54
29,62,6992,54
29,67,189,54
29,68,252,54
29,72,7980,54
29,76,11,54
29,77,28,54
29,79,1639,54
29,82,83,54
29,83,2951,54
29,85,37,54
29,86,4352,54
29,87,5,54
29,97,2725,54
29,99,6,54
29,116,18769,54
29,120,3005,54
29,132,436,54
29,2,1,55
29,31,31,55
29,43,8,55
29,72,25,55
29,97,13,55
29,2,10,56
29,26,64,56
29,72,42,56
29,97,1,56
29,2,1,57
29,3,1238,57
29,14,15266,57
29,20,2306,57
29,21,484,57
29,26,1595,57
29,32,10563,57
29,34,4807,57
29,41,32,57
29,43,364,57
29,44,10,57
29,62,1457,57
29,83,30,57
29,86,236,57
29,116,118,57
29,14,13,58
29,44,2,58
29,83,2,58
29,86,12,58
29,43,12,59
29,62,44,59
29,86,12,59
29,4,15,60
29,6,12,60
29,9,12,60
29,14,1674,60
29,16,26,60
29,17,12,60
29,21,62,60
29,31,815,60
29,34,7,60
29,43,1900,60
29,51,10,60
29,62,1550,60
29,72,82,60
29,83,8,60
29,97,240,60
29,108,49,60
29,116,1,60
29,120,3,60
29,2,132,61
29,3,10,61
29,5,5,61
29,10,5,61
29,12,418,61
29,13,8,61
29,14,1260,61
29,20,15,61
29,21,51,61
29,26,51,61
29,31,24325,61
29,35,22,61
29,36,283,61
29,41,2952,61
29,43,136,61
29,51,6,61
29,59,9,61
29,62,5941,61
29,68,32,61
29,72,2888,61
29,79,96,61
29,82,171,61
29,83,269,61
29,86,6213,61
29,87,84,61
29,97,939,61
29,116,3499,61
29,120,600,61
29,10,9308,62
29,12,929,62
29,13,7191,62
29,14,14837,62
29,20,12575,62
29,26,6751,62
29,34,7793,62
29,35,2191,62
29,41,230,62
29,43,12832,62
29,62,692,62
29,68,22,62
29,72,1212,62
29,86,246,62
29,97,3296,62
29,120,25,62
29,2,11,63
29,3,57,63
29,13,175,63
29,14,100,63
29,21,46,63
29,31,2938,63
29,41,4596,63
29,43,3,63
29,51,154,63
29,62,346,63
29,67,345,63
29,68,30,63
29,72,339,63
29,82,1256,63
29,83,294,63
29,86,1217,63
29,87,1,63
29,97,9,63
29,116,560,63
29,120,54,63
29,2,55,64
29,10,32,64
29,12,13,64
29,13,6,64
29,14,95,64
29,21,246,64
29,31,1999,64
29,34,427,64
29,35,26,64
29,41,16,64
29,43,217,64
29,50,3,64
29,51,31,64
29,59,18,64
29,62,2919,64
29,67,7,64
29,68,363,64
29,72,468,64
29,79,366,64
29,83,26,64
29,85,1,64
29,86,1404,64
29,87,14,64
29,97,83,64
29,116,21,64
29,120,339,64
29,1,4,65
29,2,8,65
29,13,164,65
29,14,17,65
29,17,1,65
29,21,40,65
29,31,2958,65
29,35,6,65
29,41,45,65
29,62,12,65
29,72,250,65
29,79,1,65
29,97,165,65
29,116,316,65
29,120,74,65
29,132,5,65
29,10,6,66
29,13,14,66
29,14,25,66
29,43,1,66
29,13,29,67
29,43,15,67
29,101,1,67
29,147,2,67
29,2,169,68
29,10,11,68
29,12,181,68
29,13,9,68
29,14,381,68
29,21,256,68
29,26,84,68
29,31,2005,68
29,34,37,68
29,35,4,68
29,41,69,68
29,43,404,68
29,50,1,68
29,59,5,68
29,62,877,68
29,68,87,68
29,72,683,68
29,82,3,68
29,83,12,68
29,86,984,68
29,87,4,68
29,97,44,68
29,116,73,68
29,120,488,68
29,43,2,69
29,68,445,69
29,72,33,69
29,3,1,70
29,14,64,70
29,43,11,70
29,51,20,70
29,62,194,70
29,72,50,70
29,83,3,70
29,86,192,70
29,97,1,70
29,120,5,70
29,124,6,70
29,2,80,71
29,10,47,71
29,12,78,71
29,31,177,71
29,36,438,71
29,43,3789,71
29,72,30,71
29,79,1766,71
29,116,46,71
29,5,15,72
29,10,51,72
29,13,65,72
29,14,1917,72
29,20,19,72
29,26,30,72
29,31,912,72
29,34,26,72
29,35,10,72
29,36,58,72
29,41,20,72
29,43,15,72
29,62,3870,72
29,68,2,72
29,72,1496,72
29,83,11,72
29,86,1865,72
29,97,195,72
29,116,173,72
29,120,472,72
29,13,1,73
29,14,7,73
29,21,1,73
29,26,3,73
29,31,177,73
29,34,26,73
29,41,6,73
29,43,1,73
29,62,8,73
29,68,6,73
29,72,79,73
29,86,42,73
29,97,3,73
29,120,18,73
29,2,691,74
29,3,55,74
29,10,369,74
29,13,86,74
29,14,2737,74
29,26,2681,74
29,34,30,74
29,35,888,74
29,51,21,74
29,62,10011,74
29,68,367,74
29,72,9,74
29,83,398,74
29,86,2003,74
29,120,34,74
29,2,169,75
29,3,53,75
29,10,10,75
29,13,37,75
29,14,10092,75
29,26,536,75
29,31,2,75
29,35,372,75
29,43,2,75
29,59,57,75
29,62,111,75
29,68,72,75
29,71,7,75
29,72,6,75
29,81,15,75
29,83,1,75
29,86,10,75
29,97,269,75
29,120,2,75
29,2,208,76
29,10,7,76
29,12,18,76
29,13,769,76
29,14,17,76
29,21,7,76
29,22,178,76
29,26,42,76
29,41,2,76
29,48,2,76
29,59,41,76
29,62,525,76
29,72,66,76
29,75,12,76
29,83,21,76
29,86,769,76
29,87,10,76
29,99,3,76
29,116,85,76
29,120,112,76
29,2,6,77
29,26,1,77
29,62,35,77
29,86,273,77
29,87,32,77
29,12,18,78
29,13,38,78
29,14,3146,78
29,20,100,78
29,34,1,78
29,36,3,78
29,41,1,78
29,43,25,78
29,44,4,78
29,62,1336,78
29,68,1,78
29,72,142,78
29,79,167,78
29,82,2,78
29,83,9,78
29,116,25,78
29,120,97,78
29,2,689,79
29,10,7,79
29,13,2045,79
29,14,348,79
29,26,161,79
29,31,1,79
29,35,10,79
29,36,2,79
29,43,2717,79
29,51,9,79
29,59,5,79
29,62,1,79
29,70,1,79
29,72,162,79
29,79,36,79
29,83,5,79
29,97,46,79
29,116,709,79
29,120,37,79
29,116,4,80
29,120,2,80
29,62,10,81
29,145,4,81
29,72,14,82
29,120,3,82
29,2,12,83
29,3,69,83
29,13,67,83
29,14,4078,83
29,35,6,83
29,36,139,83
29,43,93,83
29,79,1,83
29,14,75,84
29,21,118,84
29,31,38,84
29,72,2,84
29,43,401,85
29,3,1,86
29,13,184,86
29,21,6,86
29,43,35,86
29,51,64,86
29,62,1,86
29,72,75,86
29,83,481,86
29,86,71,86
29,120,9,86
29,132,9,86
29,157,1,86
29,13,5,87
29,14,956,87
29,21,146,87
29,26,710,87
29,34,397,87
29,35,39,87
29,41,70,87
29,43,1458,87
29,51,5,87
29,62,147,87
29,68,711,87
29,72,279,87
29,83,336,87
29,85,48,87
29,86,815,87
29,97,15,87
29,99,13,87
29,115,13,87
29,120,213,87
29,2,65,88
29,14,1564,88
29,20,3,88
29,43,20,88
29,51,936,88
29,72,7,88
29,83,55,88
29,86,560,88
29,3,2686,89
29,10,173,89
29,43,21,89
29,86,64,89
29,72,7,90
29,1,15,91
29,5,240,91
29,20,134,91
29,21,36,91
29,34,573,91
29,44,39,91
29,67,23,91
29,101,4,91
29,2,853,92
29,3,1208,92
29,5,85,92
29,6,170,92
29,8,170,92
29,10,29,92
29,13,23,92
29,14,40,92
29,16,8,92
29,17,33,92
29,18,6,92
29,20,24,92
29,21,73,92
29,22,323,92
29,25,304,92
29,26,42,92
29,31,740,92
29,35,10,92
29,39,27,92
29,43,347,92
29,44,39,92
29,50,15,92
29,51,71,92
29,59,60,92
29,62,498,92
29,68,702,92
29,69,1002,92
29,72,299,92
29,81,52,92
29,82,23,92
29,83,80,92
29,86,31,92
29,87,3,92
29,95,650,92
29,97,25,92
29,104,313,92
29,116,685,92
29,138,6,92
29,2,6,93
29,10,4,93
29,13,1557,93
29,34,301,93
29,36,29,93
29,62,36,93
29,83,92,93
29,26,13,94
29,86,47,94
29,120,2,94
29,43,10,95
29,62,4,95
29,68,64,95
29,72,39,95
29,43,5,99
29,62,1,99
29,87,2,99
29,120,2,99
29,2,87,100
29,10,6,100
29,14,1369,100
29,21,53,100
29,26,35,100
29,36,460,100
29,43,781,100
29,62,44,100
29,68,221,100
29,72,30,100
29,86,32,100
29,97,55,100
29,120,29,100
29,68,1,101
29,72,39,101
29,120,1,101
29,13,942,102
29,14,2688,102
29,20,37,102
29,26,188,102
29,62,36,102
29,68,499,102
29,72,226,102
29,83,1717,102
29,86,17,102
29,116,691,102
29,132,2,102
29,157,24,102
29,62,4,103
29,14,52,104
29,21,1,104
29,30,15,104
29,44,23,104
29,120,1,104
29,16,1,105
29,38,1,105
29,108,1,105
29,20,18,106
29,43,1587,106
29,44,15,106
29,72,4,106
29,86,73,106
29,3,45,107
29,5,67,107
29,13,226,107
29,14,16,107
29,20,4,107
29,26,204,107
29,43,22,107
29,44,12,107
29,51,27,107
29,72,25,107
29,73,191,107
29,83,478,107
29,86,105,107
29,149,110,107
29,2,160,109
29,3,26,109
29,10,20,109
29,21,85,109
29,43,93,109
29,72,19,109
29,83,6,109
29,86,6,109
29,14,27,110
29,31,111,110
29,59,2,110
29,62,169,110
29,68,96,110
29,72,6,110
29,86,20,110
29,2,55,113
29,3,26,113
29,10,1598,113
29,12,13,113
29,13,24,113
29,14,2611,113
29,21,1455,113
29,26,1503,113
29,31,17,113
29,35,197,113
29,43,2537,113
29,62,212,113
29,51,2,114
29,13,1,115
29,86,3,115
29,1,1,116
29,3,327,116
29,13,330,116
29,14,215,116
29,20,16,116
29,21,1270,116
29,26,961,116
29,34,8,116
29,43,42,116
29,44,191,116
29,50,1,116
29,51,14,116
29,62,321,116
29,72,247,116
29,83,16,116
29,86,3,116
29,97,47,116
29,120,74,116
29,3,43,117
29,13,474,117
29,14,117,117
29,31,6,117
29,68,1,117
29,72,8,117
29,116,1,117
29,120,9,117
29,10,1,120
